temperature,humidity,airflow,openness,Q
16.93,4.072676542,43,19.88,346.6060428
16.83,4.08289323,43,19.91,353.3540859
16.83,4.100976887,43,19.91,352.5240315
16.83,4.122678656,43,19.91,349.6959981
16.76,4.069455033,43,19.91,355.3687507
16.71,4.043297278,43,19.9,363.6019886
16.77,4.150128349,43,19.89,350.2673503
16.75,4.05845684,43,19.9,357.2324455
16.76,4.151075227,43,19.89,351.2782723
16.67,4.159458269,43,19.91,354.55002
16.65,4.077849732,43,19.9,363.844327
16.68,4.109572906,43,19.9,360.2225495
16.46,4.216928324,43,19.89,356.2849457
16.38,4.192995374,43,19.9,364.6402411
16.46,4.272299292,43,19.89,352.0441048
16.37,4.220756898,43,19.91,359.5500333
16.33,4.212269138,43,19.89,360.3728907
16.18,4.161461346,43,19.9,372.1998693
16.19,4.202343182,43,19.88,367.7312049
16.14,4.177316423,43,19.9,375.5420155
16.29,4.285372364,43,19.89,359.2369603
16.37,4.353139337,43,19.9,351.3184191
16.21,4.233254767,43,19.9,371.1641493
16.23,4.267723734,43,19.91,363.7837533
16.19,4.271821087,43,19.88,369.7999171
16.09,4.231782507,43,19.9,376.4923845
15.95,4.133399153,43,19.89,389.0018436
16.03,4.247569819,43,19.9,378.1485098
16.04,4.285862433,43,19.9,379.0689355
16.04,4.337486233,43,19.89,370.0124126
15.93,4.279534704,43,19.91,383.739044
15.95,4.345504201,43,19.89,374.4692106
15.88,4.305511144,43,19.9,382.3288882
15.93,4.343327304,43,19.89,375.8036844
16.02,4.432752839,43,19.89,367.5420227
15.97,4.39337014,43,19.89,374.6834856
15.99,4.434493919,43,19.89,364.8126431
15.97,4.441353385,43,19.88,369.567697
15.89,4.394651878,43,19.9,379.4836898
15.93,4.444738718,43,19.91,373.1712241
15.87,4.458237713,43,19.89,376.0632545
15.94,4.514892837,43,19.9,368.3878214
15.87,4.471861855,43,19.9,372.097627
15.84,4.472286544,43,19.9,375.361206
15.88,4.496332169,43,19.91,370.3710495
15.85,4.44682408,43,19.9,373.0762513
15.91,4.479990926,43,19.9,369.4618169
15.87,4.412828186,43,19.9,374.9717737
15.8,4.3771375,43,19.91,377.6676218
15.8,4.395217244,43,19.91,377.7948983
15.69,4.317016267,43,19.91,389.4860437
15.69,4.356281762,43,19.91,383.667814
15.69,4.356281762,43,19.9,384.8649112
15.8,4.451723171,43,19.89,373.5432082
15.63,4.349499155,43,19.9,393.5997496
15.7,4.447797775,43,19.91,377.0541145
15.7,4.43993695,43,19.9,374.2963734
15.7,4.434322197,43,19.89,376.6134391
15.72,4.46253859,43,19.91,373.0045647
15.68,4.406172355,43,19.89,369.2289842
15.68,4.409536577,43,19.91,370.61467
15.77,4.446501007,43,19.91,359.3688981
15.74,4.413135516,43,19.91,366.5016176
15.71,4.367525313,43,19.89,371.2440864
15.8,4.434770322,43,19.89,361.0832412
15.63,4.314855157,43,19.89,379.5548404
15.67,4.351782182,43,19.91,375.6288349
15.73,4.404663825,43,19.91,364.795779
15.74,4.432273791,43,19.91,363.0602799
15.67,4.399966879,43,19.9,372.4361775
15.52,4.317592473,43,19.91,389.9803557
15.62,4.447227075,43,19.9,373.2525249
15.63,4.450100224,43,19.89,371.0390136
15.69,4.443805437,43,19.91,369.3153262
15.72,4.48502904,43,19.91,358.492987
15.7,4.476996849,43,19.91,362.9813026
15.74,4.507712496,43,19.91,355.4384125
15.7,4.465766114,43,19.91,357.1264163
15.68,4.460004246,43,19.9,356.909178
15.6,4.400204208,43,19.89,368.8216244
15.57,4.38611767,43,19.91,369.1757211
15.62,4.466220769,43,19.91,357.1960818
15.54,4.410963958,43,19.91,367.6258006
15.6,4.490584299,43,19.89,354.7138426
15.57,4.471864878,43,19.91,354.8583996
15.51,4.480075222,43,19.91,352.549689
15.5,4.478288646,43,19.88,352.4775178
15.5,4.457222466,43,19.91,353.7870521
15.43,4.411708827,43,19.91,362.0797007
15.52,4.476310963,43,19.91,353.9517401
15.43,4.517670118,43,19.91,351.5793227
15.36,4.508243097,43,19.91,352.2057101
15.42,4.546743795,43,19.9,348.9878143
15.39,4.53131931,43,19.89,350.4244959
15.31,4.55721313,43,19.9,348.7915123
15.28,4.525405678,43,19.91,357.2633277
15.29,4.556785401,43,19.89,355.3405959
15.35,4.607479668,43,19.89,350.392546
15.41,4.627613674,43,19.91,343.0951696
15.45,4.648452393,43,19.91,342.5627905
15.36,4.601668956,43,19.91,351.0399737
15.32,4.551394541,43,19.91,353.8021329
15.21,4.658432628,43,19.9,342.0836469
14.79,4.839463255,43,19.89,351.152149
14.55,4.920012534,43,19.89,354.7556983
14.34,4.921070325,43,19.89,366.6317577
14.37,5.035003448,43,19.89,358.0828893
14.25,5.045904156,43,19.88,357.6108421
14.17,5.088910611,43,19.89,361.2531757
14.12,5.113964054,43,19.9,358.0758888
14.06,4.950204942,43,19.89,354.8892235
14.07,4.958507825,43,19.9,351.9302181
13.98,4.892143731,43,19.88,361.0697345
13.9,4.849561106,43,19.91,364.8247603
13.9,4.839550262,43,19.88,363.9826019
13.89,4.843383953,43,19.89,365.9906728
13.91,4.849733531,43,19.9,360.7701304
13.95,4.856428518,43,19.9,356.3036981
13.97,4.85776383,43,19.89,355.2823339
14.03,4.874860392,43,19.91,350.7958795
13.99,4.860100349,43,19.9,355.2330099
14.02,4.891851895,43,19.88,353.7371203
14.07,4.922057491,43,19.9,348.1773032
14.03,4.880918485,43,19.91,353.6195391
14.02,4.97056938,43,19.89,358.9527631
13.99,4.983986525,43,19.9,367.543335
14.07,5.013191275,43,19.9,359.0839246
13.94,5.063096666,43,19.9,374.728786
14.01,5.103515346,43,19.9,359.176318
14.07,5.142849416,43,19.9,351.8372574
14.08,5.152299415,43,19.91,351.9062035
14.1,5.2006728,43,19.89,351.4230965
14.03,5.147590582,43,19.91,355.8442031
13.97,5.13948379,43,19.9,358.2297589
13.93,5.144105301,43,19.91,360.1012894
13.84,5.12083646,43,19.9,355.9761527
13.8,5.166157935,43,19.9,347.3515672
13.64,5.23535905,43,19.9,350.0142378
13.67,5.272347042,43,19.9,343.6144834
13.48,5.27812478,43,19.88,351.94849
13.42,5.270935344,43,19.89,361.9476185
13.45,5.304714704,43,19.91,356.1740811
13.45,5.308609146,43,19.9,358.9286424
13.57,5.372256367,43,19.9,350.3517242
13.66,5.406096092,43,19.89,351.0906766
13.72,5.408606921,43,19.89,344.2182808
13.76,5.395995593,43,19.9,340.4888177
13.72,5.334274738,43,19.91,340.6227834
13.66,5.282702769,43,19.91,337.490417
13.71,5.248587817,43,19.9,335.0268382
13.71,5.216907402,43,19.89,336.5745576
13.7,5.205569512,43,19.91,335.97701
13.73,5.137531445,43,19.91,339.0435101
13.72,5.123267345,43,19.91,343.86393
13.77,5.144077714,43,19.91,342.6189151
13.85,5.19411356,43,19.91,332.7327259
13.79,5.186650299,43,19.91,339.9536407
13.82,5.236749246,43,19.91,337.1682818
13.65,5.20329851,43,19.9,351.4714456
13.54,5.217716525,43,19.91,349.3980848
13.63,5.292004028,43,19.91,337.9012268
13.55,5.313253659,43,19.91,350.099299
13.58,5.346326632,43,19.91,339.3106673
13.56,5.336360993,43,19.91,337.0624842
13.49,5.339190874,43,19.9,337.1323673
13.38,5.361750438,43,19.91,339.1711523
13.34,5.381487514,43,19.91,335.4109737
13.3,5.376972172,43,19.89,335.1374083
13.23,5.350309798,43,19.91,339.6842117
13.24,5.373047526,43,19.9,330.7893374
13.24,5.324062952,43,19.91,331.9156956
13.39,4.979463374,43,19.91,331.7797962
13.39,4.957181881,43,19.9,334.3910774
13.48,4.994403463,43,19.9,332.6800802
13.48,5.033387741,43,19.88,334.3558153
13.51,5.024768688,43,19.9,332.8546504
13.48,4.995378011,43,19.9,336.8161628
13.51,5.006214802,43,19.9,335.7999775
13.54,5.014137467,43,19.9,334.1861044
13.53,4.994221847,43,19.89,338.4645371
13.54,5.009245366,43,19.89,334.1707603
13.54,5.009245366,43,19.89,334.1707603
13.68,5.058477971,43,19.91,324.9292869
13.68,5.097981749,43,19.89,335.6760972
13.43,5.09361986,43,19.91,356.3311898
13.56,5.25203116,43,19.9,340.9601007
13.72,5.345175689,43,19.89,327.7300736
13.72,5.335265718,43,19.9,334.2928094
13.71,5.332754462,43,19.89,328.5303582
13.65,5.301920035,43,19.89,328.8916355
13.55,5.285814856,43,19.91,331.1901151
13.43,5.24815515,43,19.89,331.8954295
13.43,5.294822281,43,19.9,329.4814937
13.45,5.308609146,43,19.91,318.9877315
13.38,5.276459771,43,19.91,321.9092629
13.38,5.277428853,43,19.91,316.9783496
13.32,5.23152878,43,19.89,324.129099
13.3,5.275732699,43,19.9,322.6128895
13.2,5.209486831,43,19.91,322.878579
13.22,5.206769524,43,19.88,321.4648756
13.18,5.186367794,43,19.9,327.6418878
13.16,5.199589452,43,19.9,324.8510815
13.22,5.186635498,43,19.9,320.5465316
13.33,5.196345144,43,19.91,313.5372146
13.34,5.186239136,43,19.89,314.2343542
13.29,5.169193279,43,19.91,319.6068437
13.25,5.191133653,43,19.89,325.655061
13.23,5.312877498,43,19.89,323.6767309
13.17,5.371258591,43,19.9,331.3995537
13.08,5.378438089,43,19.91,328.0581389
12.98,5.269407221,43,19.88,325.6988793
12.92,5.163014407,43,19.9,326.9236118
13.01,5.181492219,43,19.88,320.0099584
13.04,5.151967255,43,19.88,318.1816037
13.06,5.136002882,43,19.91,320.4534012
13.01,5.106795628,43,19.91,334.2064308
12.97,5.13199198,43,19.91,335.3659825
12.79,5.15519997,43,19.88,352.3489426
12.74,5.186491389,43,19.9,349.4579606
12.8,5.251888217,43,19.9,334.1256808
12.74,5.220868886,43,19.9,337.982234
12.69,5.240672325,43,19.88,338.2243204
12.6,5.269389932,43,19.9,341.8257623
12.55,5.277665193,43,19.9,344.4907253
12.51,5.312213797,43,19.9,339.2221094
12.52,5.328561623,43,19.91,333.382078
12.56,5.354646187,43,19.88,329.2968249
12.64,5.393254504,43,19.89,318.863138
12.62,5.34000107,43,19.9,326.6375589
12.58,5.324952859,43,19.89,329.2602558
12.65,5.355239712,43,19.89,318.6253793
12.64,5.319375008,43,19.89,322.5302774
12.74,5.34354364,43,19.9,313.2053754
12.75,5.294065534,43,19.91,316.837109
12.75,5.245709305,43,19.9,321.6159246
12.78,5.219792826,43,19.9,323.6586778
12.82,5.204659945,43,19.9,316.6215682
12.94,5.181134012,43,19.88,309.0728644
12.93,5.121277314,43,19.89,319.0815637
12.91,5.092914979,43,19.89,325.0699428
12.94,5.107720127,43,19.91,328.1480715
12.93,5.120336797,43,19.91,331.5270139
13.01,5.165416766,43,19.9,322.8257621
13.08,5.170330683,43,19.9,318.2682847
13.08,5.165580984,43,19.9,317.60786
13.01,5.125704475,43,19.91,323.5488609
13.04,5.151019848,43,19.9,316.0728219
13.12,5.179226674,43,19.9,309.1061067
13.11,5.154872701,43,19.9,312.7111996
13.06,5.117031438,43,19.88,319.1858699
13.11,5.136789668,43,19.91,314.9105283
13.13,5.161675684,43,19.9,318.6055653
13.17,5.182950241,43,19.88,310.7038298
13.29,5.218313861,43,19.9,301.201499
13.29,5.197123647,43,19.89,308.0007961
13.36,5.232743873,43,19.9,305.4520404
13.32,5.224772776,43,19.9,312.645549
13.23,5.221714945,43,19.9,318.8455989
13.23,5.250500257,43,19.91,318.6798442
13.26,5.292618907,43,19.89,312.1961788
13.17,5.258451179,43,19.91,321.6262602
13.16,5.251164728,43,19.88,318.3765699
13.14,5.237567172,43,19.88,318.7422737
13.17,5.273744722,43,19.9,311.4387331
13.15,5.250567212,43,19.9,315.179686
13.13,5.234114512,43,19.9,317.148434
13.08,5.228282799,43,19.9,318.0899079
13.01,5.231615096,43,19.91,319.7418312
13.09,5.303998623,43,19.89,309.3499989
13.06,5.297306505,43,19.9,308.0509665
13.01,5.269448988,43,19.88,307.8752475
13.02,5.290913109,43,19.89,308.6947542
12.99,5.277610895,43,19.89,316.6821348
12.98,5.294897563,43,19.89,318.2594423
12.96,5.289795001,43,19.9,320.6377524
12.95,5.292898464,43,19.89,324.0927741
13.08,5.383191013,43,19.9,310.9952494
13.15,5.385187664,43,19.89,310.2883675
13.22,5.399546333,43,19.89,308.9360714
13.31,5.44614076,43,19.9,308.7039884
13.19,5.382176017,43,19.89,323.9546724
13.19,5.440585975,43,19.88,320.0630184
13.24,5.477765699,43,19.9,316.7277837
13.17,5.486019613,43,19.9,323.8806816
13.17,5.552026213,43,19.88,320.878242
13.09,5.532315401,43,19.9,321.6201324
13.1,5.562633188,43,19.88,306.5872688
12.99,5.448646647,43,19.88,313.6391002
13.06,5.461541872,43,19.88,309.3365612
13.06,5.41786396,43,19.89,312.439781
12.75,5.279185901,43,19.88,335.9001466
12.57,5.290176807,43,19.9,343.663935
12.49,5.324377081,43,19.89,345.650152
12.49,5.411251983,43,19.91,339.6176562
12.44,5.438009613,43,19.9,338.0895774
12.47,5.467110458,43,19.9,327.7981769
12.45,5.36864316,43,19.89,321.4603943
12.56,5.366588863,43,19.89,311.1361885
12.69,5.356467175,43,19.9,304.4169346
12.77,5.331806102,43,19.88,304.4211086
12.85,5.317018044,43,19.88,302.2748845
12.85,5.29174206,43,19.9,307.8854831
12.84,5.262988293,43,19.89,311.2289041
12.83,5.257640948,43,19.9,312.5874873
12.76,5.233362374,43,19.88,317.0001998
12.8,5.253754079,43,19.89,313.7688409
12.86,5.276506655,43,19.9,308.178445
12.87,5.270622053,43,19.88,307.2849321
12.88,5.266603033,43,19.89,310.2571902
12.93,5.28402915,43,19.88,310.2629171
13.04,5.343402178,43,19.9,302.9382685
13.08,5.350872555,43,19.89,305.9383599
13.13,5.379996076,43,19.89,304.4535898
13.13,5.376181315,43,19.88,307.889257
13.12,5.376448441,43,19.9,306.7715981
13.08,5.357526083,43,19.89,308.4316369
13.06,5.339069197,43,19.89,305.0564155
13.07,5.315999031,43,19.88,303.527347
13.08,5.271041226,43,19.89,306.7649901
13.1,5.253261985,43,19.89,310.6205511
13.13,5.270340202,43,19.9,316.1382033
13.15,5.248658118,43,19.88,318.2152902
13.24,5.27796681,43,19.89,304.875623
13.29,5.279002851,43,19.89,307.3036524
13.38,5.336548509,43,19.88,302.465234
13.38,5.339456321,43,19.88,296.7920167
13.41,5.3364133,43,19.88,292.1893323
13.39,5.313875914,43,19.88,297.9196469
13.36,5.362439971,43,19.89,308.9405959
13.33,5.348959042,43,19.9,318.4574743
13.4,5.395992591,43,19.9,301.7014966
13.45,5.40306416,43,19.88,310.0909386
13.52,5.460290777,43,19.9,308.7643743
13.42,5.483787088,43,19.88,309.7365092
13.4,5.509586915,43,19.88,307.1538413
13.36,5.497032162,43,19.88,304.4237011
13.47,5.518444631,43,19.89,296.4405997
13.53,5.504032372,43,19.89,293.39371
13.58,5.51233219,43,19.9,293.60495
13.51,5.459634479,43,19.89,301.1863139
13.55,5.462249055,43,19.88,295.2314834
13.53,5.422759446,43,19.9,296.5578311
13.45,5.393325214,43,19.88,302.3110404
13.47,5.442361764,43,19.88,299.2431574
13.44,5.502693053,43,19.89,309.8604244
13.35,5.555361992,43,19.9,314.2180503
13.32,5.541496228,43,19.89,315.6299475
13.36,5.587115302,43,19.89,305.0821075
13.25,5.476569807,43,19.9,314.6561565
13.38,5.52173297,43,19.88,298.7117797
13.4,5.485311168,43,19.91,301.2039252
13.34,5.406627324,43,19.88,314.2154064
13.41,5.456860889,43,19.9,308.6406139
13.47,5.470646829,43,19.89,301.3778418
13.44,5.458884847,43,19.89,297.2108601
13.38,5.42767275,43,19.89,305.2297766
13.44,5.465699055,43,19.9,299.1627121
13.49,5.471989645,43,19.91,299.5037188
13.55,5.483820041,43,19.89,297.4149254
13.53,5.449195316,43,19.89,302.1388913
13.51,5.443988401,43,19.9,301.3180262
13.45,5.421568989,43,19.88,302.2116285
13.44,5.441363276,43,19.89,297.6983751
13.37,5.450261947,43,19.89,316.3562951
13.19,5.472189339,43,19.91,336.577994
13.08,5.563855474,43,19.88,336.3317896
13,5.617811069,43,19.9,330.1292673
12.86,5.533261489,43,19.88,331.5078192
12.86,5.57076153,43,19.89,322.2267588
12.84,5.562462638,43,19.88,319.5831135
12.84,5.579316565,43,19.9,318.3912303
12.84,5.585871115,43,19.9,318.1807711
12.92,5.621142081,43,19.89,308.4715284
13,5.661345527,43,19.88,305.5191465
13.11,5.702616118,43,19.9,299.0993498
13.01,5.640462807,43,19.91,313.8323307
13.01,5.656562622,43,19.89,312.8576715
13.09,5.730324421,43,19.9,303.9303265
13.09,5.728419894,43,19.9,305.1840715
13,5.679328913,43,19.91,316.9931045
13,5.707725832,43,19.9,309.931027
12.91,5.638125562,43,19.9,309.5985683
12.88,5.617565222,43,19.9,313.1846229
12.86,5.601702437,43,19.9,312.4641449
12.98,5.661432136,43,19.89,303.7901485
12.89,5.582761097,43,19.9,305.3051264
12.9,5.550732352,43,19.89,297.4645622
12.97,5.539640186,43,19.9,297.110493
12.95,5.504980048,43,19.9,303.8337161
13.04,5.515034753,43,19.89,297.9605009
13.06,5.497628212,43,19.89,293.4611239
13.04,5.447698075,43,19.89,294.8027278
13.07,5.440443146,43,19.91,292.5862811
13.1,5.42456834,43,19.9,294.0071369
13.1,5.410289237,43,19.91,298.0680237
13.21,5.463107602,43,19.89,287.7153031
13.24,5.450862281,43,19.9,287.729162
13.2,5.422134961,43,19.88,295.4823459
13.18,5.425516034,43,19.89,294.7667345
13.13,5.403839383,43,19.91,301.9128072
13.09,5.39815916,43,19.89,304.5738495
13.18,5.464753754,43,19.91,296.097512
13.13,5.44008468,43,19.89,303.8961665
13.23,5.514488785,43,19.9,294.7529376
13.11,5.451011694,43,19.89,306.2918909
13.11,5.471018298,43,19.9,305.2475432
13.1,5.485499818,43,19.9,305.6368487
13.1,5.488356271,43,19.88,304.3113073
13.09,5.485687225,43,19.89,305.8859068
13.08,5.480166368,43,19.89,308.336329
13.06,5.483383109,43,19.9,311.6901353
13.1,5.52263574,43,19.9,306.4063259
13.1,5.53311077,43,19.89,306.6775283
13.1,5.537872262,43,19.9,301.9811452
13.07,5.525017319,43,19.91,305.2540752
13.09,5.529460416,43,19.89,306.7182229
13.23,5.616303706,43,19.9,293.1776725
13.18,5.569092538,43,19.89,301.5134932
13.18,5.576751798,43,19.9,302.7131772
13.13,5.579381892,43,19.9,306.6526496
13.12,5.582377353,43,19.9,305.4599137
13.05,5.566137406,43,19.89,308.2381923
13,5.541167246,43,19.88,311.8496079
12.96,5.550136274,43,19.89,311.0339657
12.96,5.570897414,43,19.89,308.2325276
12.98,5.588657963,43,19.91,304.7959941
12.98,5.585822948,43,19.91,302.3741886
12.92,5.544897857,43,19.88,308.8191845
12.9,5.562952038,43,19.91,307.94209
12.92,5.581605727,43,19.89,308.2162675
12.96,5.603929332,43,19.91,301.5298016
12.97,5.601022016,43,19.89,301.6469106
12.98,5.616064437,43,19.9,302.6469377
13.03,5.638435561,43,19.89,297.958306
13.02,5.622394144,43,19.9,301.239869
13.17,5.70130973,43,19.91,286.5563339
13.05,5.601262776,43,19.9,302.6124023
13.11,5.650181891,43,19.89,294.6683617
13.14,5.645141428,43,19.9,294.1591465
13.21,5.675107354,43,19.9,290.2352716
13.2,5.654104903,43,19.89,295.3979562
13.21,5.654956422,43,19.88,298.2843523
13.2,5.639721615,43,19.91,299.5781508
13.23,5.65281144,43,19.89,298.1057711
13.31,5.686563623,43,19.9,295.243444
13.36,5.694667753,43,19.91,292.5460991
13.37,5.666419999,43,19.91,294.0641644
13.42,5.692891697,43,19.9,290.7212577
13.45,5.695373179,43,19.89,287.7239949
13.39,5.65058711,43,19.89,295.1498188
13.39,5.673888857,43,19.9,298.23159
13.33,5.655376844,43,19.89,301.6048177
13.27,5.641728916,43,19.9,303.3060166
13.26,5.635123381,43,19.9,302.8541098
13.22,5.623162335,43,19.91,300.0278377
13.3,5.635522089,43,19.9,290.4382807
13.31,5.599642533,43,19.88,291.3583028
13.32,5.583041617,43,19.91,291.3690711
13.38,5.613881143,43,19.9,286.2333564
13.36,5.592928006,43,19.89,290.9088654
13.33,5.578986049,43,19.89,294.9233291
13.35,5.59699068,43,19.89,292.3553805
13.39,5.62243314,43,19.88,285.9956959
13.33,5.566417193,43,19.88,291.4772742
13.28,5.501859531,43,19.9,295.2985169
13.32,5.493194552,43,19.91,287.7054202
13.36,5.494126685,43,19.91,284.3950443
13.44,5.498798743,43,19.89,280.5994378
13.41,5.476292251,43,19.9,294.7885264
13.48,5.504505871,43,19.89,285.5205389
13.54,5.495893809,43,19.9,281.0042477
13.56,5.475652917,43,19.89,278.5276491
13.54,5.457678793,43,19.9,281.0154536
13.56,5.456030594,43,19.89,282.0979055
13.55,5.448522835,43,19.91,286.665783
13.49,5.403630315,43,19.9,290.2874831
13.5,5.409139869,43,19.9,284.722774
13.49,5.395818769,43,19.88,285.5577432
13.52,5.407453848,43,19.9,284.5766435
13.45,5.36118884,43,19.88,292.5015003
13.43,5.351220997,43,19.9,294.9708589
13.53,5.444299617,43,19.91,281.5230243
13.56,5.462898267,43,19.91,280.7311812
13.53,5.432550249,43,19.88,286.9922591
13.55,5.459307671,43,19.9,276.6023177
13.58,5.467138544,43,19.89,272.9114976
13.58,5.467138544,43,19.89,276.5100832
13.59,5.467784345,43,19.9,285.9180176
13.62,5.46577118,43,19.89,291.4299414
13.68,5.480437997,43,19.9,285.3232878
13.72,5.466102556,43,19.9,286.3840741
13.75,5.453039834,43,19.88,292.9368812
13.95,5.53914565,43,19.89,275.6726407
13.84,5.444376687,43,19.88,285.9602284
13.79,5.426545277,43,19.91,286.120555
13.76,5.431772886,43,19.9,288.3432501
13.72,5.422484213,43,19.89,291.7184682
13.78,5.515546593,43,19.88,285.1990266
13.73,5.513346163,43,19.9,294.6468549
13.66,5.528550242,43,19.9,303.5050583
13.54,5.516473054,43,19.89,313.8875759
13.55,5.583850362,43,19.89,310.3463979
13.67,5.660699484,43,19.89,297.8327976
13.77,5.66715008,43,19.89,291.1266835
13.81,5.668081083,43,19.88,292.9026242
13.73,5.647320381,43,19.9,299.4120326
13.73,5.659231969,43,19.89,294.8906117
13.72,5.65948414,43,19.89,295.3640385
13.7,5.657997941,43,19.9,295.1923393
13.67,5.666632256,43,19.9,296.8426418
13.7,5.692674731,43,19.88,292.6444863
13.69,5.720622694,43,19.89,292.2331911
13.68,5.712906604,43,19.9,291.5556241
13.68,5.696083946,43,19.89,294.1304553
13.71,5.72021214,43,19.89,292.7239973
13.69,5.723593499,43,19.9,297.7853123
13.79,5.780251998,43,19.9,288.9154936
13.73,5.730710993,43,19.88,297.0480532
13.71,5.733102585,43,19.89,294.9547601
13.66,5.702438225,43,19.88,299.9549545
13.67,5.716076382,43,19.9,295.791339
13.63,5.703041171,43,19.88,302.9844528
13.65,5.749064292,43,19.89,300.0155719
13.62,5.754496998,43,19.89,301.7418019
13.6,5.781396193,43,19.88,302.4428006
13.53,5.787183192,43,19.9,307.092317
13.45,5.7889696,43,19.89,314.0974694
13.48,5.846338434,43,19.9,310.3069652
13.53,5.899926749,43,19.88,305.2214812
13.53,5.892082409,43,19.9,302.3461454
13.51,5.887269881,43,19.88,302.5528178
13.52,5.889186042,43,19.89,302.6725072
13.53,5.902868428,43,19.91,302.1945498
13.53,5.887179795,43,19.89,305.7192781
13.6,5.926175543,43,19.89,297.4147102
13.59,5.90849657,43,19.88,302.3735303
13.55,5.915551449,43,19.89,307.8413625
13.5,5.926457013,43,19.9,308.6072644
13.52,5.984249012,43,19.88,305.7590889
13.5,5.975396904,43,19.91,305.5523245
13.53,5.98230416,43,19.89,299.7338399
13.57,6.000038753,43,19.9,299.3751572
13.59,5.990214361,43,19.88,297.1200344
13.59,6.000061314,43,19.9,298.2497206
13.61,6.02077896,43,19.88,300.2117141
13.61,6.0050024,43,19.89,300.1846833
13.63,6.010932218,43,19.89,300.0091468
13.65,6.026752414,43,19.88,301.9474666
13.64,6.004019121,43,19.9,300.867418
13.68,6.017849811,43,19.89,297.7505605
13.69,6.042623416,43,19.9,300.4233159
13.66,6.006974196,43,19.9,300.7492317
13.72,6.029720665,43,19.88,295.8166381
13.73,6.008839805,43,19.88,301.3489667
13.72,5.988010013,43,19.88,305.368545
13.68,6.026764944,43,19.88,307.9065927
13.64,6.027730477,43,19.89,307.7154208
13.67,6.051513121,43,19.9,307.1039076
13.7,6.044613104,43,19.89,309.6524272
13.68,6.047567907,43,19.88,308.1601378
13.74,6.082406581,43,19.88,301.5953859
13.8,6.077473887,43,19.89,292.2350656
13.91,6.094372119,43,19.89,284.3264295
14.01,6.099054622,43,19.88,284.8371817
14.02,6.076719321,43,19.89,288.4248015
13.93,6.045985705,43,19.9,299.6472776
13.88,6.035211126,43,19.9,308.7892126
13.88,6.08238318,43,19.9,305.4881799
13.85,6.070415233,43,19.89,305.6062573
13.84,6.0844505,43,19.89,305.9302755
13.88,6.122535191,43,19.89,304.0193322
13.88,6.111492877,43,19.89,302.5750562
13.95,6.15173732,43,19.9,299.0948163
13.96,6.157793477,43,19.89,299.1672853
13.99,6.151723471,43,19.89,298.8087841
14.03,6.166869627,43,19.88,298.1416446
14.12,6.197242439,43,19.9,288.4237252
14.12,6.152371035,43,19.9,295.4837071
14.23,6.195833853,43,19.88,286.6529697
14.28,6.190384296,43,19.88,286.0353034
14.15,6.105220025,43,19.89,301.2820781
14.11,6.115732481,43,19.89,301.0185433
14.06,6.112988774,43,19.88,310.5038358
14.25,6.238924388,43,19.88,289.4973477
14.31,6.237658082,43,19.88,290.2783323
14.41,6.295228887,43,19.88,284.6447601
14.52,6.344846926,43,19.9,276.8589475
14.47,6.298056061,43,19.88,286.9059166
14.4,6.275530728,43,19.9,301.9226951
14.41,6.309782959,43,19.9,297.9377893
14.39,6.327491804,43,19.89,297.4731915
14.42,6.350322699,43,19.9,295.4418404
14.47,6.388862973,43,19.9,289.9171708
14.47,6.383643474,43,19.89,294.5095999
14.49,6.425445157,43,19.89,290.1503775
14.49,6.427535928,43,19.91,293.8206445
14.56,6.474860965,43,19.9,288.2399353
14.56,6.47276039,43,19.88,294.9613442
14.53,6.457987865,43,19.9,299.8042122
14.47,6.45045961,43,19.89,303.970833
14.4,6.43450957,43,19.91,306.5047854
14.46,6.499462633,43,19.88,297.8926925
14.68,6.61262434,43,19.89,279.2681302
14.62,6.540359948,43,19.9,292.2355637
14.65,6.576434028,43,19.91,289.2794311
14.66,6.579672291,43,19.9,287.9532115
14.71,6.603306796,43,19.91,281.2595284
14.69,6.578798508,43,19.89,285.6928106
14.6,6.522342892,43,19.89,297.356554
14.5,6.478815771,43,19.9,301.1543892
14.51,6.511320365,43,19.9,296.8441195
14.54,6.520952795,43,19.89,293.9448117
14.47,6.466121698,43,19.89,302.2295519
14.46,6.461895263,43,19.9,298.3172319
14.54,6.506265916,43,19.9,291.9391276
14.61,6.524496862,43,19.9,291.138121
14.62,6.518214282,43,19.89,286.3890702
14.66,6.501430401,43,19.89,288.2159168
14.59,6.440210179,43,19.9,290.1249325
14.62,6.45705817,43,19.88,289.8018791
14.64,6.465496493,43,19.9,288.8446921
14.64,6.459162326,43,19.88,288.9974194
14.75,6.508892813,43,19.88,281.2040817
14.8,6.493884384,43,19.88,278.2533501
14.82,6.482064706,43,19.88,278.5955828
14.71,6.393307815,43,19.89,289.6368675
14.75,6.413203191,43,19.88,282.7705516
14.75,6.388753851,43,19.9,281.9755404
14.67,6.283598137,43,19.88,287.042681
15,6.454798269,43,19.89,253.4745247
15.05,6.367456817,43,19.9,261.2878776
15.11,6.354285821,43,19.9,257.5731707
15.13,6.318989796,43,19.88,263.4318689
15.17,6.325618029,43,19.91,261.7415286
15.06,6.237167459,43,19.9,270.0339968
14.99,6.210979177,43,19.89,270.2930493
15.1,6.270805644,43,19.89,256.671209
15.03,6.190389986,43,19.88,269.9995319
15,6.168601217,43,19.91,275.5466284
